EMSC scaling parameter,Label,Serie,Cluster,EMSC parameter 0,EMSC parameter 1,EMSC parameter 2,EMSC parameter 3,EMSC parameter 4,EMSC parameter bad spec 0,EMSC parameter bad spec 1,Filename
0.9002041636814867,T4,B,Lipids,0.0003931139818970828,-0.004701946847141104,-0.0013929143224515699,0.007136791614950583,0.0036111840028043014,0.08352751988496075,0.1100667925216128,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_522.spc
0.9483712417133779,T4,B,Lipids,-0.002007257938073795,-0.003288869662462272,-0.0003109350003877205,0.0036795729168267828,0.0010087883174231813,0.04779174629699609,0.16824100025073566,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_522.spc
0.9032184524747331,T4,B,Lipids,-0.003873861625334194,-0.004009915485013358,-0.0007324216261377392,0.004178598344387085,0.0008203107586437962,0.06351345926610114,0.3034438876766547,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_522.spc
0.9956053899659726,T4,B,Lipids,-0.0008392973579314412,-0.002648208487271774,0.00020600256031059572,0.003408049659375978,0.0009827681144446386,-0.0010035485148496782,0.06669742130801995,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_523.spc
0.9224445732591442,T4,B,Lipids,-0.0016458632836195265,-0.004709465927452753,-0.0005145662262229869,0.006202536680614727,0.00262413828937094,0.03589772414999228,0.1888291202736255,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_523.spc
0.9559368539397969,T4,B,Lipids,-0.00031576456905286365,-0.0020282742745106608,0.0004030224721087295,0.003133569358779576,0.000801669938510569,0.10161007725224203,0.021662922047781065,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_524.spc
0.9538606948671877,T4,B,Lipids,-0.00039082125582673086,-0.0021252200929821447,0.0008517822011472138,0.0028509485344871666,4.3612770952179085e-07,0.10321202973478501,0.033941817834078014,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_524.spc
0.606368553381482,T4,B,Lipids,-0.000495943319055482,-0.002066548222091298,-0.00027223791227155305,0.003495544562728215,0.0014679499000678912,0.5107464611830155,0.11478213235032893,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_526.spc
0.9915864898409291,T4,B,Lipids,-0.0011792998244128687,-0.0005371174025409738,0.0022642912652835272,-0.0006965197907592611,-0.0032371776830401565,0.06363917473541476,0.05924299603386765,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_528.spc
1.0873151021424416,T4,B,Lipids,-0.0014816494254022547,0.00157230666047344,0.002720849523242587,-0.0037552154118655257,-0.004478084919490596,-0.06195596293198995,-0.028643378089419212,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_531.spc
1.0800198048838014,T4,B,Lipids,-0.001479950858866069,0.0011969243072610953,0.002747225406384531,-0.003371871630637876,-0.0044765200149409715,-0.051252198608008386,-0.0173659948068643,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_531.spc
1.0435127688662533,T4,B,Lipids,-0.0010890413633070789,0.0006499202660483755,0.002731328357508963,-0.0026765041658219284,-0.004478464745512658,0.019522081791626317,-0.003885580090821967,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_533.spc
0.6520055345028588,T4,B,Lipids/Proteins,-0.0004315449250302528,-0.0052444462672580835,-0.0006228189279333243,0.00796090376625219,0.0034081498072112896,0.38285944767047414,0.18170157799442568,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_533.spc
0.35807545146056374,T4,B,Proteins,0.002454889729933577,-0.006319558192651587,-0.0026235226066189093,0.011826096971021606,0.007356437854153104,0.6084791379480922,0.11244964549898546,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_534.spc
0.8352914542956593,T4,B,Lipids,0.0012888237254636825,-0.0050650804100039375,0.00029663769363138365,0.008316307130822877,0.003324779837654542,0.21234033563057492,0.019513898684128558,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_534.spc
0.3993294998012383,T4,B,Proteins,0.0028211850243714284,-0.00957030230907398,-0.004189460161044669,0.017758631242966165,0.012145605215864616,0.5208413662336552,0.11295979237387728,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_534.spc
0.9173075421061255,T4,B,Lipids,-0.00048054325667160747,-0.002763503687238427,-0.0004870828184377741,0.004769617981562013,0.0022372129559032213,0.13103614792385057,0.061960024517323666,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_536.spc
0.9621715222286096,T4,B,Lipids,-0.0006581473345513402,-0.0011918818352220453,0.0011151515357288725,0.0010711249807037596,-0.0012169805097974426,0.10846143383311964,0.04038604500228238,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_536.spc
0.9753203590554513,T4,B,Lipids,-0.00025293730254444697,-0.0012326471869578243,0.0009032313397384961,0.0013587961375181182,-0.0005875493166276788,0.07815393881634408,0.022923948339394807,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_536.spc
0.9452814667981557,T4,B,Lipids,0.0012500590667499302,-0.0029671094120086576,0.00013622572844024692,0.00442596915412774,0.0010404952260337616,0.0827508225982832,0.007849072917917903,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_537.spc
0.9288697802962598,T4,B,Lipids,5.237730226902055e-05,-0.002340239822644247,0.0006782731337148281,0.003188150285405556,0.0001029049403158348,0.14490159025813565,0.02453296284630455,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_537.spc
0.5000368705676536,T4,B,Proteins,0.007536707622938392,-0.01154740940358872,-0.005340870016306546,0.022065421580025946,0.01412885837441971,0.3349224065694702,0.04117427225862268,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_545.spc
0.53316912016408,T4,B,Lipids/Proteins,0.003413356460483505,-0.005858938408161062,-0.002629323667898178,0.01093329016666113,0.006693687755777294,0.4422445311900531,0.10822415364019479,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_545.spc
0.9322183058790203,T4,B,Lipids,0.0004789579832058956,-0.002234332033883673,-0.0004678853997118633,0.0038822796575301802,0.002230108234527283,0.09568517904103861,0.03971517324465636,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_545.spc
0.8337722036404543,T4,B,Lipids,0.00038076813155108076,-0.0031425500628641753,0.0005429889634927705,0.004833586337870805,0.0006215296297732103,0.21991561320255595,0.09177915160980189,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_546.spc
0.9471742738059681,T4,B,Lipids,-0.0008421244638607902,-0.0011647845935091484,-0.0006767187558958519,0.0020606709047901717,0.001481164720092986,0.12931499389191742,0.040862632529806694,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_552.spc
1.044054098581082,T4,B,Lipids,-0.0006851199525844497,0.00020630036762174945,0.0010068417223712432,-0.001378118082425852,-0.002409091204108014,-0.032377441722643716,0.02609395243583233,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_553.spc
0.8838975166676651,T4,B,Lipids,0.0013675532422253844,-0.0031165680551724206,-0.0012312720452318706,0.004415391641494484,0.002212869450552816,0.1263568022088956,0.08656929232777856,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_553.spc
1.0560203572344837,T4,B,Lipids,-0.0011834509636447252,0.0003567749004336548,0.002020904476182587,-0.002031980769701182,-0.003433002773377211,-0.03407868025727267,0.015724955857089586,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_553.spc
0.36077415611609703,T4,B,Proteins,0.0036220182071694572,-0.00737331720615219,-0.0028038344879896156,0.01348107309910841,0.008166456051466047,0.5584239077353538,0.12544278276526652,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_554.spc
0.6553532496439761,T4,B,Proteins,0.003911389852712461,-0.009506904523813602,-0.004770660491031996,0.01595600004958446,0.01142333478502854,0.15904065908868284,0.21791524640466423,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_555.spc
0.858820412060395,T4,B,Lipids,0.0015534942858580526,-0.0055288365453077595,0.0007705776153736688,0.008197370521748711,0.002684589320248043,0.09285571373758936,0.10366262612455676,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_555.spc
0.6918023421295414,T4,B,Lipids,0.0015761264473926268,-0.003778232879216358,-0.0005284307868745548,0.006579078570918954,0.0031563168561020882,0.3820067529689032,0.05856420554675045,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_556.spc
0.8440978023620839,T4,B,Lipids,-0.00019114413555692945,-0.0025637615832981254,0.0014777413805350903,0.003059394259316654,-0.0006901226393753181,0.2186106133578354,0.10586746012651858,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_556.spc
1.002135974812155,T4,B,Lipids,-0.0015913907511886137,0.00035109581873270267,0.002719684243090853,-0.0022426497458092,-0.004323950408952166,0.0796549923105419,0.04632516680505194,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_558.spc
0.485191077394142,T4,B,Proteins,0.0010911857001014162,-0.011730075944445886,-0.0032040625202385256,0.019559958611689986,0.010996099210922077,0.41271037338455335,0.20719462895110619,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_558.spc
0.5348133906328835,T4,B,Lipids/Proteins,0.0006642568425268563,-0.004707082717262215,-0.0010684237795985333,0.008135741945573156,0.004019283874393818,0.5079741455925534,0.13649204114858549,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_559.spc
0.460495054233244,T4,B,Proteins,0.0008277263331068948,-0.007671253114237793,-0.002351046988369506,0.012891444441016513,0.0076765111445600285,0.43972196793525525,0.26235014922579103,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_559.spc
0.7358449700527735,T4,B,Lipids/Proteins,0.0012101139478464756,-0.005844424294739049,-0.00037292179317074026,0.009179760210604746,0.003969232834285249,0.2518413292260446,0.14186639278755106,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_559.spc
0.879694009624385,T4,B,Lipids/Proteins,0.004313089242618131,-0.007273698020451755,-0.0025197029970413214,0.010926748664745621,0.0086660824762242,0.05255835546353881,-0.016004795008518893,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_560.spc
0.46480065155702477,T4,B,Proteins,0.009384187954490886,-0.018886844267243956,-0.006540098950196394,0.030524232999006,0.02252623052478868,0.2338959113869084,0.030975466534521632,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_560.spc
0.8396698709682158,T4,B,Lipids,0.0003614512921639465,-0.004101579943168692,-0.00042231629510325845,0.0061600219939744105,0.002423788663243285,0.1808150185214274,0.11660269487988578,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_561.spc
0.5658406283779057,T4,B,Lipids/Proteins,0.00034326632445105197,-0.00814999141183574,-0.0035274919796559833,0.013484717492453885,0.008779297886859995,0.3554085564047167,0.2596659848299151,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_561.spc
0.7036154009003452,T4,B,Lipids,0.0018937443079488974,-0.003039554239108585,0.0005047001902371086,0.004737762440946071,0.0010153666728983384,0.3733612089042576,0.06083813127335181,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_562.spc
0.6892156445849598,T4,B,Lipids/Proteins,0.002028525320213705,-0.006242720985330191,-0.001616078325033684,0.01071556646807955,0.006062324103293342,0.29591464055731503,0.11817279533638646,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_562.spc
0.7004473693045342,T4,B,Lipids,0.002170408588630593,-0.0057326071731379725,-0.00035672943046455725,0.009859082906640558,0.004780814488826139,0.2922151607952149,0.0980043233016802,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_562.spc
0.3441190127510518,T4,B,Proteins,0.002122735696524926,-0.008674242747570421,-0.0028629932966886228,0.01500907104146466,0.00863312082884372,0.5101176788532937,0.24608055663765416,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_564.spc
0.30569434743502366,T4,B,Proteins,0.0027294597929108273,-0.011352366562262853,-0.003988416016719397,0.019953898257194454,0.012361599807021348,0.5327166183574776,0.18770953895825135,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_564.spc
0.3029249154097899,T4,B,Proteins,0.004201346402361383,-0.01665653574182049,-0.007085003250666117,0.02976699554047982,0.02012177062574499,0.45676329340287375,0.14829681705696604,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_564.spc
0.8055877453293094,T4,B,Lipids,-0.0008586200900571518,-0.003043472575219574,0.00010480857188481422,0.004180237224211029,0.0007808490764875782,0.27212743983459725,0.13263098598052567,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_566.spc
0.5808209622804442,T4,B,Lipids/Proteins,-0.0009184009277571248,-0.005633788105374161,-0.001615071565774211,0.008933989200324781,0.004618548984076901,0.4152802208566793,0.24847998434736415,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_566.spc
0.546100793662978,T4,B,Proteins,0.002904632721476276,-0.009047306336982862,-0.0037894081965027747,0.016228607681653778,0.010723378291381872,0.38006556780598055,0.1355876206431077,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_568.spc
0.9332209207405241,T4,B,Lipids,-0.0001436642258142464,-0.003158617018242479,-0.0002741336011702292,0.005009946077409159,0.0022383071086565154,0.09672018882583479,0.05443812344880686,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_568.spc
0.36760145061490734,T4,B,Proteins,0.0013113343837453802,-0.00806743831240233,-0.003628454889215799,0.013935065275725578,0.008907129145196832,0.5140754043505071,0.2575180609357343,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_569.spc
0.7409479752293635,T4,B,Lipids/Proteins,0.0012872692236545063,-0.004971896172961946,-0.001067528379868949,0.008029797157596415,0.003919516096407865,0.28602435795781067,0.10870980706890077,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_569.spc
0.36745411456252625,T4,B,Proteins,0.0017429194067778543,-0.008405368329711399,-0.004221955457659609,0.014794883373533943,0.010528960215571126,0.5052441642894749,0.2403439061068213,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_571.spc
0.5319655743594983,T4,B,Proteins,0.001732155373840611,-0.00847642077055794,-0.003824071704048324,0.014689400983920442,0.010222704960617572,0.3940533240269364,0.19089470222455276,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_571.spc
0.7723767422924075,T4,B,Lipids/Proteins,0.002044367140008378,-0.004524458825649239,-0.00047292835631795123,0.0076000307657638575,0.0034570427323512534,0.26922163775219865,0.04733843603361565,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_572.spc
0.9116162568624953,T4,B,Lipids,-0.0005351634236973578,-0.0017954982791262184,0.0004541445811840193,0.002283347888615609,0.00016096020525310466,0.1660820198863711,0.061951269897522455,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_573.spc
0.7685871465398696,T4,B,Lipids,-0.003461789592625309,-0.004956406432959372,-0.003243361323592389,0.006093006149561665,0.004029386117820804,0.11974077948595592,0.43432571579471363,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_575.spc
0.6253469157696624,T4,B,Lipids/Proteins,-0.001389095429348953,-0.005271274161355646,-0.00116435617117146,0.0077720832560906295,0.0032303538756161816,0.35679554106471384,0.2901760977122776,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_577.spc
0.8522670075565669,T4,B,Lipids,-3.2615480425839165e-05,-0.003346793138897958,-9.021584297865258e-05,0.005086022068602463,0.0018516074784368686,0.1767000721892668,0.116699543680477,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_579.spc
0.5836415322060723,T4,B,Lipids/Proteins,0.0017798187069184644,-0.008219714702749552,-0.002243255694284434,0.013937102635410432,0.007640677593803444,0.32798966979582095,0.2113397220520418,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_579.spc
0.4820280882785915,T4,B,Proteins,0.002849156698584394,-0.01015085693218856,-0.004114342785654932,0.018135553753805347,0.011853381371470123,0.3964127025870811,0.17989269121783252,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_579.spc
0.6789573320385793,T4,B,Lipids,-0.0014882643971320705,-0.004958386913391075,-0.0005764424018186418,0.006787838149623903,0.002278295385129761,0.2774644310751113,0.31533404856246394,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_580.spc
1.0343977413221264,T4,B,Lipids,-0.0010100124382693297,0.00039440378007811537,0.0029210537771589156,-0.0020933429975411215,-0.00454344231295873,0.015468107374119938,0.012887924612519221,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_581.spc
0.9670985415285241,T4,B,Lipids,-0.001197569026257614,-0.00039230372694189713,0.0024218400694724224,-0.0008242650090952524,-0.0036292217798748016,0.10230487573086819,0.07317526803559597,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_582.spc
0.8204230876517572,T4,B,Lipids,0.001174844299755448,-0.0009150609529360868,0.0006136146632355221,0.0011041713770866706,-0.0004634475860907111,0.3005100153327808,0.018249539162654434,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_585.spc
0.9086246222699913,T4,B,Lipids,0.0011662874746767847,-0.0023291146096182298,0.0008822004181637016,0.003112354223520405,0.0002402672007714515,0.141921577062669,0.022559175998282076,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_585.spc
0.8337388770854147,T4,B,Lipids,0.0011181742363943375,-0.003634615897957665,-0.00022925855666435885,0.0056672068539783335,0.002475480306940375,0.21096787651394194,0.06295885164933086,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_585.spc
0.6601279159683028,T4,B,Lipids,-0.0039901209459123,-0.0056284749034067405,-0.0011815873605565356,0.0062175795621705185,0.0015876216924627742,0.24764572112909397,0.4669397824331543,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_590.spc
0.7869343141087555,T4,B,Lipids,-0.00011174222121313898,-0.004149944001032612,-0.0008773636191064849,0.005231715474562344,0.0017887869531448325,0.15638417811277616,0.2601321640415244,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_592.spc
0.45268258898055835,T4,B,Proteins,0.0038084925275070837,-0.007393163116408481,-0.0025789886769949236,0.012895435908622195,0.008232272105080091,0.4674865277317338,0.13485593032549575,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_592.spc
0.6877002421981864,T4,B,Lipids/Proteins,-0.0016171379344259822,-0.004529256994548665,-0.0030750554038220675,0.008655271575931071,0.006648335000560993,0.3348256533648295,0.21774883533685455,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_594.spc
1.0427901149878729,T4,B,Lipids,-0.0028753507014882816,5.418407530185239e-05,0.001454978635635973,-0.0017761202331560042,-0.0028496773093520025,-0.03096601963387002,0.10783802202703487,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_597.spc
0.8778077240193847,T4,B,Lipids,-0.0008758030888687888,-0.0026323892173921617,0.0005389235954759459,0.0029807324210817904,-7.302007069300042e-05,0.14427255212484208,0.16056433839201986,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_598.spc
0.8055257085519357,T4,B,Lipids,-7.683306774141454e-05,-0.004607962236339785,-0.0004091034693769983,0.00701175345865075,0.0026000721017805373,0.2236265134274028,0.13554680890759327,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_599.spc
0.6600367380404492,T4,B,Lipids,0.00034906665059276286,-0.0024511876559949125,-0.0006009355036756142,0.003921568982589995,0.0020425033616786343,0.43861079600315045,0.10364961917044543,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_599.spc
0.9148487728662329,T4,B,Lipids,2.4806660415302792e-06,-0.0012902361909964018,0.0008561836840580721,0.0013640388810446996,-0.0007697461937104773,0.17102016344099213,0.04015875265833767,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_601.spc
0.5404219793599232,T4,B,Lipids/Proteins,0.0018799798023129185,-0.0056988823154848125,-0.0017823050067814084,0.009824805977097048,0.005540431426077817,0.44479794895801883,0.15592376602727148,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_601.spc
0.6212348236122438,T4,B,Lipids/Proteins,0.0018309669831536534,-0.0057214741776791716,-0.0011033755655172359,0.009606223593934274,0.004748497771936994,0.38987927581785553,0.1207935666002984,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_601.spc
0.7179925147996299,T4,B,Lipids,0.0007489289269257396,-0.005023158895170678,-0.001637958113620347,0.008920463775872498,0.005565442658091609,0.3035394581209531,0.12193039108588076,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_603.spc
0.638154364641659,T4,B,Lipids,0.0007218255570017215,-0.0035695906285259558,9.333811807237767e-05,0.005573232545144359,0.0018021016329347547,0.42284726838715425,0.12782144096543824,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_605.spc
0.7207424522961607,T4,B,Lipids/Proteins,0.0019124074889553444,-0.005480785740384267,-0.0011710285580034316,0.009102755990031077,0.004949823214006918,0.2879249181368885,0.0987113527312863,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_605.spc
0.9985617084552381,T4,B,Lipids,-0.0011051249407760015,0.001051868967430773,0.0026314574945322223,-0.0031870575072167648,-0.0044286325393049,0.10080403116065621,0.019336945003226594,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_605.spc
0.6310645267709393,T4,B,Lipids,0.000996000088030884,-0.0031104747054859563,-0.0003116612502746795,0.004851660560123269,0.002203789676106928,0.4451289209780918,0.10428006952687399,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_606.spc
0.5352592903760548,T4,B,Lipids,0.0005041853928437174,-0.003043080845168663,-0.00044285344458665714,0.0049724493159139125,0.0020218534974745126,0.5300208871327994,0.14052384340629104,C:/Users/Cosmic/Desktop/DATA finale/Nouveau dossier/TEST 3/T4/D_607.spc
